"","YEAR","VOL_DUFF_ACRE","VOL_LITTER_ACRE","VOL_1HR_ACRE","VOL_10HR_ACRE","VOL_100HR_ACRE","VOL_1000HR_ACRE","VOL_PILE_ACRE","VOL_ACRE","BIO_DUFF_ACRE","BIO_LITTER_ACRE","BIO_1HR_ACRE","BIO_10HR_ACRE","BIO_100HR_ACRE","BIO_1000HR_ACRE","BIO_PILE_ACRE","BIO_ACRE","CARB_DUFF_ACRE","CARB_LITTER_ACRE","CARB_1HR_ACRE","CARB_10HR_ACRE","CARB_100HR_ACRE","CARB_1000HR_ACRE","CARB_PILE_ACRE","CARB_ACRE","VOL_DUFF_ACRE_SE","VOL_LITTER_ACRE_SE","VOL_1HR_ACRE_SE","VOL_10HR_ACRE_SE","VOL_100HR_ACRE_SE","VOL_1000HR_ACRE_SE","VOL_PILE_ACRE_SE","VOL_ACRE_SE","BIO_DUFF_ACRE_SE","BIO_LITTER_ACRE_SE","BIO_1HR_ACRE_SE","BIO_10HR_ACRE_SE","BIO_100HR_ACRE_SE","BIO_1000HR_ACRE_SE","BIO_PILE_ACRE_SE","BIO_ACRE_SE","CARB_DUFF_ACRE_SE","CARB_LITTER_ACRE_SE","CARB_1HR_ACRE_SE","CARB_10HR_ACRE_SE","CARB_100HR_ACRE_SE","CARB_1000HR_ACRE_SE","CARB_PILE_ACRE_SE","CARB_ACRE_SE","nPlots_DWM","AREA","PERIMETER","ECOMAP_200","ECOMAP_201","PROVINCE","SECTION","SUBSECTION","DOMAIN_NAM","DIVISION_N","PROVINCE_N","SECTION_NA","SUBSECTI_1","ATIntersec","Acres","Hectares","id","evalGrp","polyID"
"180",2007,NA,NA,3.7662780503088,36.426263003416,182.140333882143,108.848880525,0,331.181755460868,16.88660875,5.138265,0.0464231705791212,0.448990382117132,2.24506307718187,1.4263557303996,0,26.1917061102777,8.443304375,2.5691325,0.0232115852895606,0.224495191058565,1.12253153859094,0.700340663626205,0,13.0830158535653,NA,NA,NA,0,0,0,NA,0,0,1.3410001291179e-06,0,NA,0,0,NA,NA,0,1.3410001291179e-06,0,0,0,NA,NA,0,1,2261728973,892052.281746,825,1003,"221","221D","221Da","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Gettysburg Piedmont Lowland",0,558885.403464,226172.898439,30,3,30
"181",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,60960932672.1,2714816.25174,827,1004,"M221","M221A","M221Ad","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Great Valley",1,1399470.44702,566345.596647,31,3,31
"182",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228434102.718,738136.562702,893,1058,"221","221D","221Db","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Piedmont Upland",0,56447.3152532,22843.418026,32,3,32
"183",2007,NA,NA,4.94680566210077,100.982436171273,298.135276863631,351.838052354481,0,755.902571051486,10.8613029994439,10.5225408945743,0.0716275163465997,1.48245105132821,4.42749379378481,2.74993280899186,0,30.1153490644697,5.43065149972196,5.26127044728716,0.0358137581732999,0.741225525664106,2.21374689689241,1.350217009215,0,15.0329251369539,NA,NA,3.12851903021403,7.30685642421517,38.7138310773864,13.0501451551918,NA,18.967370546057,36.0532670412893,17.2183624233272,3.88765543957745,8.08264026431381,39.0135197011033,14.6056756432091,NA,12.2610388907936,36.0532670412893,17.2183624233272,3.8876554395775,8.08264026431381,39.0135197011033,14.6056756432091,NA,12.3050778237055,3,66925662633.2,4001953.55157,937,1097,"M221","M221D","M221Da","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Northern Blue Ridge Mountains",1,1536401.80517,621759.751264,33,3,33
"184",2007,NA,NA,3.85587654123682,53.1917354944277,163.393117298389,311.329126300666,0,531.769855634719,5.62333655704929,12.819165697906,0.0549911745194848,0.758725485428042,2.34744359529076,2.75545762631771,0,24.3591201365113,2.81166827852465,6.40958284895301,0.0274955872597424,0.379362742714021,1.17372179764538,1.35292969452199,0,12.1547609496188,NA,NA,10.2682123196831,9.83143960151605,9.61533662807451,13.4754542965518,NA,9.79324828294754,6.78142682427875,11.5731080410477,9.59515971416673,9.16726320152403,9.75251112631149,13.4754542965519,NA,9.8143965826043,6.78142682427875,11.5731080410477,9.59515971416669,9.16726320152394,9.75251112631144,13.4754542965518,NA,9.80693114544481,3,80594665029.3,6080161.9395,1019,1175,"M221","M221A","M221Ab","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Great Valley of Virginia",1,1850198.9217,748748.9389,34,4,34
"185",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,35366794325.2,2508208.44375,1022,1177,"221","221D","221De","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Northern Piedmont",1,811909.878907,328568.270786,35,4,35
"186",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73540579.7495,391677.050662,1041,1194,"221","221D","221Dd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Triassic Basins",0,18172.3514826,7354.08973076,36,4,36
"187",2007,NA,NA,9.28868091206243,182.333887700019,109.079524058369,30.8837101489583,0,331.585802819408,14.3913366666667,10.45682,0.134498465184129,2.63366731719539,1.60056071703908,0.306482257897265,0,29.5233654239825,7.19566833333333,5.22841,0.0672492325920647,1.31683365859769,0.800280358519538,0.150482788627557,0,14.7589243716702,NA,NA,14.8037642609279,19.0528353325549,29.5240720263692,24.5495678891812,NA,17.5581321640365,8.70093148191549,19.0439555858768,13.831613052549,18.1221203571992,30.1238612688268,30.8639798003183,NA,9.60480111513025,8.70093148191549,19.0439555858768,13.831613052549,18.1221203571992,30.1238612688268,30.8639798003183,NA,9.60154095841507,3,67705985195.9,2552005.1041,1060,1206,"M221","M221A","M221Aa","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Ridge and Valley",1,1554315.54628,629009.18509,37,4,37
"188",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1465417881.38,756520.343672,1135,1289,"231","231I","231Ib","Humid Temperate","Subtropical","Southeastern Mixed Forest","Central Appalachian Piedmont","Lynchburg Belt",0,362112.572613,146541.759011,38,4,38
"189",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,742220147.787,436121.44388,1232,1381,"M221","M221B","M221Be","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Allegheny Mountains","Western Allegheny Mountain and Valley",0,183406.661585,74222.0426347,40,4,40
"190",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,528512343.335,497240.891198,1391,1511,"M221","M221D","M221Db","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Central Blue Ridge Mountains",0,130598.19039,52851.2125532,41,4,41
"191",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,114899866483,3657874.60236,1465,1581,"M221","M221D","M221Dc","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Southern Blue Ridge Mountains",1,2637737.9817,1067454.68919,42,5,42
"192",2007,NA,NA,3.36082139791061,38.7712879453475,106.2416034354,166.528613880935,0,314.902326659593,28.9937502188383,18.5989405642132,0.0424058619708784,0.493300015469989,1.35405382447958,1.54118229782222,0,51.0236327827942,14.4968751094192,9.29947028210661,0.0212029309854392,0.246650007734995,0.677026912239788,0.773914110438848,0,25.5151393529249,NA,NA,13.7449835001696,24.5124574294516,21.0008603600524,46.7567113693568,NA,17.4168035025828,21.7783308354685,9.95864041568017,13.4579163315224,24.5618694120029,21.04592416524,51.8783905709645,NA,16.0553315587827,21.7783308354685,9.95864041568017,13.4579163315225,24.561869412003,21.04592416524,52.7315437854871,NA,16.0322042948363,3,80992708377.6,2246946.11489,1542,1630,"M221","M221D","M221Dd","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Metasedimentary Mountains",1,1859336.73961,752446.882611,45,5,45
"193",2007,NA,NA,1.58441115619288,7.54408812880713,107.778024293577,162.439671102006,0,279.346194680583,2.9411986579861,18.2086156197916,0.0216239502937618,0.102961271177281,1.47094813803524,1.75498861811529,0,24.5003362553993,1.47059932899305,9.10430780989579,0.0108119751468809,0.0514806355886406,0.735474069017623,0.887454980089945,0,12.2601287987319,NA,NA,NA,1.48575164586535e-06,1.17659700833437e-06,1.56133412592764e-06,NA,1.28398571434215e-06,NA,NA,NA,NA,1.34704040616911e-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,994803185.76,800064.186106,1589,1657,"221","221J","221Jb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Sandstone Hills",0,245821.211398,99480.3148107,46,5,46
"194",2007,NA,NA,3.06107804102117,21.8627365949406,104.113424782511,721.771743481249,0,850.808982899722,28.5061435185185,22.1620462962963,0.0393434622519705,0.282435293176305,1.34499656638788,5.63814405053949,0,57.9731091871704,14.2530717592592,11.0810231481481,0.0196717311259852,0.141217646588152,0.672498283193938,2.92793684344783,0,29.0954194117633,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,1,633408865.706,342085.591116,1747,1799,"231","231A","231Ag","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Hills",0,156518.700566,63340.8708612,48,5,48
"195",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133518708.529,672812.62891,1750,1802,"231","231A","231Ab","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Piedmont Ridge",0,32993.2361935,13351.8889786,50,5,50
"196",2008,NA,NA,4.97359663861454,43.9799503303054,261.798381847613,502.130252421874,0,812.882181238407,15.7907098265896,14.9630488439306,0.0595631762483392,0.532795402563056,3.04961272661763,4.42943876302654,0,38.8251687389757,7.89535491329478,7.4815244219653,0.0297815881241697,0.266397701281529,1.52480636330882,2.24045735997946,0,19.4383223479541,NA,NA,7.7239364981014e-07,NA,NA,NA,NA,1.48172376528328e-06,NA,0,7.12584604088115e-07,NA,NA,0,NA,1.37102861109013e-06,NA,0,0,0,NA,8.57319252980146e-07,NA,7.90515640520235e-07,1,893239567.773,491042.875571,56,154,"M211","M211A","M211Ab","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","St. John Upland",0,220724.266966,89323.941735,2,1,2
"197",2008,NA,NA,12.94737628492,61.5908174297509,178.274323065925,598.675663377026,0,851.488180157622,14.3770347002842,1.95875444548941,0.132646988326669,0.611536813152249,1.9349648296922,6.15051840888839,0,25.1654561858332,7.18851735014212,0.979377222744704,0.0663234941633344,0.305768406576124,0.967482414846097,3.09875810346344,0,12.6062269919358,NA,NA,9.81696868564185,30.1331257928961,11.5940859866968,6.99772288491759,NA,4.77840927054177,13.7602728744356,15.6638458458088,6.35312664983396,28.9519719715446,8.32977038012021,16.3388847185133,NA,11.9458514951077,13.7602728744356,15.6638458458088,6.35312664983399,28.9519719715446,8.32977038012021,15.7483960277584,NA,11.8067306323406,4,65429303742,1609035.8431,105,223,"M211","M211A","M211Ac","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Maine Central Mountains",1,1502050.13182,607858.122271,3,1,3
"198",2008,NA,NA,7.31746218442559,29.2220717182532,104.369709823914,230.008051109375,0,370.917294835968,10.4808906069364,1.33921820809248,0.0758066228385359,0.302731536354383,1.08123759699483,1.88746746916675,0,15.1673520403834,5.2404453034682,0.669609104046241,0.0379033114192678,0.151365768177191,0.540618798497416,0.983370551435876,0,7.62331283704419,NA,NA,1.28595092119147e-06,1.82158259293738e-06,1.44254837963567e-06,0,NA,9.37404736355313e-07,1.46612520040635e-06,NA,NA,7.93106680147355e-07,NA,NA,NA,1.24080949816313e-06,1.46612520040635e-06,NA,1.37145878084559e-06,7.93106680147355e-07,NA,0,NA,7.12656927358384e-07,1,1936680480.28,338653.742491,118,237,"211","211B","211Ba","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Central Maine Foothills",0,478564.205683,193668.06293,5,1,5
"199",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16868893979.3,1308523.65785,131,264,"M211","M211A","M211Af","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Connecticut Lakes",1,387256.519268,156717.153211,6,1,6
"200",2008,NA,NA,5.54358864654191,49.4245380818705,78.7927114458734,344.525856008883,0,478.286694183169,11.0000487581778,6.54524072020304,0.069668453073872,0.647279091844156,1.06878314655416,3.30980298909229,0,22.6408231589453,5.50002437908891,3.27262036010152,0.0348342265369361,0.323639545922078,0.534391573277081,1.64175383305041,0,11.3072639179769,NA,NA,34.5293103880828,16.3686135327728,0.213397155678683,12.5137351505076,NA,10.1553093924317,9.0658770987421,16.3206872846603,31.4749763722255,12.5440934374108,4.03452641639303,14.7815658719703,NA,4.16953873552242,9.0658770987421,16.3206872846603,31.4749763722256,12.5440934374107,4.03452641639315,14.5981333513271,NA,4.16423791172757,3,48661256882.8,1766731.4811,180,343,"M211","M211A","M211Ae","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Mahoosic Rangely Lakes",1,1117108.74387,452077.869464,8,1,8
"201",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1091778034.38,326071.117443,188,366,"M211","M211A","M211Ag","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Western Maine Foothills",0,269784.24257,109177.809471,9,1,9
"202",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,864898410.969,533518.615687,227,423,"M211","M211B","M211Ba","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Northern Piedmont",0,213720.99805,86489.8193562,10,2,10
"203",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,517488463.567,400094.240746,252,434,"M211","M211C","M211Ca","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Northern Green Mountain",0,127874.18151,51748.8452702,11,2,11
"204",2008,NA,NA,2.947124265801,42.1333150721768,67.4788012400792,168.780555814062,0,281.33979639212,7.7757625,5.8778775,0.0387655491134307,0.542884030061891,0.867773795077387,1.35895506521831,0,16.462018439471,3.88788125,2.93893875,0.0193827745567154,0.271442015030945,0.433886897538694,0.680337207578056,0,8.23186889470441,NA,NA,1.66063781348967,17.2710716821402,9.94356912635457,17.3980791291308,NA,10.6563628398077,9.76812418092075,26.572196270716,1.60865136659437,16.388709438118,11.5536242760792,22.0360398682378,NA,15.8560333131992,9.76812418092075,26.572196270716,1.60865136659437,16.388709438118,11.5536242760792,21.1805043776154,NA,15.7859714794761,2,29490466371.9,973599.239888,310,523,"M211","M211A","M211Ad","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","White Mountains",1,677007.951605,273975.397697,13,1,13
"205",2008,NA,NA,7.70027367481939,32.9979934138569,261.901804953856,88.1157604249998,0,390.715832467532,9.9611894869942,3.10071242774566,0.081530065070142,0.349380900449486,2.77300159729405,0.785367313555022,0,17.0511817911086,4.9805947434971,1.55035621387283,0.040765032535071,0.174690450224743,1.38650079864702,0.385615350955516,0,8.51852258973228,NA,NA,0,1.31712413772608e-06,NA,1.39510096876354e-06,NA,8.89904119777973e-07,0,8.76057814024615e-07,NA,9.71863139869376e-07,1.38534880907808e-06,1.49769048737387e-06,NA,1.5609011100713e-06,0,8.76057814024615e-07,NA,9.71863139869376e-07,1.38534880907808e-06,1.24527409595595e-06,NA,1.27552792060164e-06,1,685207574.065,410875.610594,318,537,"221","221A","221Al","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Sebago-Ossipee Hills and Plains",0,169318.481518,68520.7584363,14,1,14
"206",2008,NA,NA,4.8267715493438,37.3464194762545,213.418678937216,230.6559611125,0,486.247831075314,19.48629375,7.791795,0.0565238417111325,0.437344730607842,2.49923649858386,1.65617487168518,0,31.927368692588,9.743146875,3.8958975,0.0282619208555662,0.218672365303921,1.24961824929193,0.853075467151795,0,15.9886723776032,NA,NA,0,0,0,8.02301203876107e-07,NA,7.61157350039043e-07,1.18708794535235e-06,7.42189200634126e-07,0,0,1.15695055386551e-06,8.72943159780992e-07,NA,7.24517721236139e-07,1.18708794535235e-06,7.42189200634126e-07,NA,0,1.15695055386551e-06,1.19836662935489e-06,NA,0,1,23104910867.1,1585924.22483,371,556,"M211","M211B","M211Bb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Southern Piedmont",1,530415.768299,214651.645848,15,2,15
"207",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13106538800.4,897118.984336,399,574,"M211","M211B","M211Bc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Sunapee Uplands",1,300884.729118,121763.729843,16,1,16
"208",2008,NA,NA,10.1312995385063,59.7252629382338,186.650688881888,736.673673553125,0,993.180924911753,13.6004,2.7760425,0.135783826862004,0.800462441295905,2.50156899679908,7.85617875903075,0,27.6704365239877,6.8002,1.38802125,0.067891913431002,0.400231220647952,1.25078449839953,3.90832504676979,0,13.8154539292483,NA,NA,NA,NA,NA,0,NA,0,0,NA,9.41107269346403e-07,9.03069557703519e-07,0,0,NA,NA,0,NA,0,9.03069557703519e-07,NA,NA,NA,0,1,25038207011.2,1030041.78755,418,587,"M211","M211C","M211Cd","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Southern Green Mountain",1,574798.140753,232612.554749,17,2,17
"209",2008,NA,NA,0,0,0,0,0,0,123.535206130908,200.12190494961,0,0,0,0,0,323.657111080518,61.7676030654541,100.060952474805,0,0,0,0,0,161.828555540259,NA,NA,NA,NA,NA,NA,NA,NA,2.33044408862584e-06,2.87716520525267e-06,NA,NA,NA,NA,NA,0,2.33044408862584e-06,2.87716520525267e-06,NA,NA,NA,NA,NA,0,1,30232456613.2,2026892.51544,450,633,"M211","M211C","M211Cc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Berkshire-Vermont Upland",1,694041.703701,280868.712604,18,2,18
"210",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,32373430281.5,2146229.36379,472,647,"M211","M211C","M211Cb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Taconic Mountains",1,743191.696086,300759.008838,19,2,19
"211",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2055133382.7,603413.81634,474,649,"221","221B","221Bb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Taconic Foothills",0,507834.508301,205513.334143,20,2,20
"212",2008,NA,NA,8.23771449780044,38.4196369455121,170.102504077847,39.1872510802745,0,255.947106601435,44.4460037168523,38.7214520295634,0.126631383367833,0.588988940458094,2.61119675573291,0.258588832428515,0,86.752861658403,22.2230018584261,19.3607260147817,0.0633156916839166,0.294494470229047,1.30559837786646,0.126967116722401,0,43.3741035297096,NA,NA,12.7712713686997,5.61832488093963,9.09932478952629,40.435750393121,NA,1.1108237248453,23.6255576702564,1.90741358615843,12.9904821594198,5.93396157274761,9.37282852307791,40.435750393121,NA,11.4735339876414,23.6255576702564,1.90741358615843,12.9904821594198,5.93396157274759,9.37282852307792,40.435750393121,NA,11.4763192544557,2,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21,2,21
"213",2008,NA,NA,8.40555407346389,65.0386141201687,29.0356839024518,268.515488200039,0,370.995340296123,7.97533235843286,9.87645906339689,0.106230002222344,0.82682829370317,0.366955079763544,1.47859704568141,0,20.6304018432002,3.98766617921643,4.93822953169845,0.0531150011111719,0.413414146851585,0.183477539881772,0.74928077280472,0,10.3251831715641,NA,NA,6.43807537583377,9.90539318852864,6.43807537583376,49.0666139478244,NA,33.1267320801458,49.0666139478245,16.704339238573,11.6926879704029,15.108374905866,11.6926879704028,49.0666139478244,NA,29.608109154398,49.0666139478245,16.704339238573,11.6926879704027,15.1083749058659,11.6926879704028,49.0666139478245,NA,29.6269213784086,2,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22,2,22
"214",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1884267054.78,603656.767131,717,853,"211","211F","211Fc","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Eastern Allegheny Plateau",0,465612.531295,188426.706262,24,2,24
"215",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9678455959.46,1084726.0397,729,881,"221","221B","221Bd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Kittatinny-Shawangunk Ridges",1,222186.775929,89915.798114,25,2,25
"216",2008,NA,NA,3.56906961298139,18.4100931707969,26.3014354436354,37.57878018125,0,85.8593784086637,4.35221875,11.15544375,0.0468784003195119,0.241809718264138,0.345459560446787,0.311287583509402,0,16.4530977625398,2.176109375,5.577721875,0.0234392001597559,0.120904859132069,0.172729780223393,0.152842203503117,0,8.22374729301833,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,1,61464507237.2,3032238.22779,762,918,"M221","M221A","M221Ac","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Ridge and Valley",1,1411030.92831,571023.957443,26,3,26
"217",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233891213.16,207017.730059,789,954,"221","221D","221Dc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Newark",0,57795.7843329,23389.1241015,27,2,27
